Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
CAL,RAW,RAW,CAL,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
mV,No Units,No Units,mV,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-3.570309111,-49504,-249341,-17.98287904,1.179332874,16352,128,-7.405448843,-102680,9984,8304.6875,128
-3.858867748,-53505,-250744,-18.08406569,1.177024982,16320,128,-7.50497669,-104060,10624,8324.21875,128
-4.011116506,-55616,-251141,-18.11269797,1.052398807,14592,128,-7.549043006,-104671,11264,8343.75,128
-4.439230494,-61552,-251337,-18.12683381,1.180414698,16367,128,-7.566640683,-104915,11904,8363.28125,128
-3.91432928,-54274,-251396,-18.13108899,1.144930857,15875,128,-7.580199549,-105103,12544,8382.8125,128
-4.130045072,-57265,-251316,-18.12531926,1.177024982,16320,128,-7.5780359,-105073,13184,8402.34375,128
-4.108047975,-56960,-251421,-18.13289203,1.118173733,15504,128,-7.591089915,-105254,13824,8421.875,128
-4.571140953,-63381,-251444,-18.13455083,1.144137519,15864,128,-7.59707601,-105337,14464,8441.40625,128
-4.505077541,-62465,-251133,-18.112121,1.175871036,16304,128,-7.570895859,-104974,15104,8460.9375,128
-3.932143322,-54521,-251093,-18.10923613,1.181568644,16383,128,-7.57313163,-105005,15744,8480.46875,128
-4.096580636,-56801,-251176,-18.11522223,1.181496523,16382,128,-7.574646184,-105026,16384,8500,128
-4.098888528,-56833,-250872,-18.09329725,1.177024982,16320,128,-7.563467331,-104871,17024,8519.53125,128
-4.052947051,-56196,-250811,-18.08889783,1.145724195,15886,128,-7.565703102,-104902,17664,8539.0625,128
-4.062250741,-56325,-250802,-18.08824874,1.181568644,16383,128,-7.574574062,-105025,18304,8558.59375,128
-4.075809607,-56513,-251011,-18.10332216,1.163033386,16126,128,-7.593397807,-105286,18944,8578.125,128
-4.468079146,-61952,-250847,-18.09149421,1.181496523,16382,128,-7.568660089,-104943,19584,8597.65625,128
-3.955438609,-54844,-250984,-18.10137488,1.177097103,16321,128,-7.588421415,-105217,20224,8617.1875,128
-4.135742681,-57344,-251052,-18.10627915,1.146950262,15903,128,-7.589647483,-105234,20864,8636.71875,128
-4.059293754,-56284,-250926,-18.09719182,1.172409197,16256,128,-7.579983184,-105100,21504,8656.25,128
-4.071410188,-56452,-251011,-18.10332216,1.172625562,16259,128,-7.558130331,-104797,22144,8675.78125,128
-3.840476732,-53250,-250716,-18.08204628,1.042878752,14460,128,-7.517886462,-104239,22784,8695.3125,128
-3.88641821,-53887,-250607,-18.07418502,1.05874551,14680,128,-7.508727015,-104112,23424,8714.84375,128
-4.131631748,-57287,-250432,-18.06156374,1.052110321,14588,128,-7.520843449,-104280,24064,8734.375,128
-3.915411105,-54289,-250897,-18.09510029,1.145868438,15888,128,-7.55942852,-104815,24704,8753.90625,128
-4.119659557,-57121,-251207,-18.117458,1.140098708,15808,128,-7.584454725,-105162,25344,8773.4375,128
-3.970656272,-55055,-251287,-18.12322773,1.136348383,15756,128,-7.601980281,-105405,25984,8792.96875,128
-4.087349068,-56673,-251241,-18.11991014,1.16058125,16092,128,-7.595561456,-105316,26624,8812.5,128
-3.858362896,-53498,-251092,-18.10916401,1.14904179,15932,128,-7.589286874,-105229,27264,8832.03125,128
-3.825908163,-53048,-248119,-17.89474641,1.883744822,26119,128,-7.417637398,-102849,27904,8851.5625,128
-3.610697223,-50064,-253076,-18.25225332,1.181568644,16383,128,-7.49610573,-103937,28544,8871.09375,128
-4.108047975,-56960,-252024,-18.17638137,1.144714492,15872,128,-7.562169142,-104853,29184,8890.625,128
-4.013424398,-55648,-252237,-18.19174328,1.181568644,16383,128,-7.553009695,-104726,29824,8910.15625,128
-3.988614558,-55304,-252299,-18.19621482,1.144786614,15873,128,-7.56873221,-104944,30464,8929.6875,128
-4.690718614,-65039,-252447,-18.20688882,1.14464237,15871,128,-7.584382604,-105161,31104,8949.21875,128
-3.991499423,-55344,-251853,-18.16404857,1.177241347,16323,128,-7.555245466,-104757,31744,8968.75,128
-4.134660856,-57329,-251638,-18.14854242,1.17298617,16264,128,-7.54038841,-104551,32384,8988.28125,128
-3.988037585,-55296,-250999,-18.1024567,1.038407211,14398,128,-7.526685301,-104361,33024,9007.8125,128
-3.843794327,-53296,-250349,-18.05557764,1.06624616,14784,128,-7.50980884,-104127,33664,9027.34375,128
-3.868027195,-53632,-249628,-18.00357795,1.070717701,14846,128,-7.482979594,-103755,34304,9046.875,128
-3.546076244,-49168,-248943,-17.95417463,1.164259453,16143,128,-7.43985086,-103157,34944,9066.40625,128
-3.609615399,-50049,-248864,-17.94847702,1.179332874,16352,128,-7.420594385,-102890,35584,9085.9375,128
-3.675029716,-50956,-249555,-17.99831307,1.12560226,15607,128,-7.451534563,-103319,36224,9105.46875,128
-4.134588734,-57328,-250602,-18.07382441,1.051461226,14579,128,-7.51514584,-104201,36864,9125,128
-4.098816407,-56832,-251390,-18.13065626,1.153008479,15987,128,-7.600682092,-105387,37504,9144.53125,128
-4.457765753,-61809,-251761,-18.15741338,1.070789822,14847,128,-7.611644579,-105539,38144,9164.0625,128
-4.121895328,-57152,-251852,-18.16397645,1.061630376,14720,128,-7.626645878,-105747,38784,9183.59375,128
-4.116774692,-57081,-251537,-18.14125814,1.097835433,15222,128,-7.619073107,-105642,39424,9203.125,128
-4.115476503,-57063,-251431,-18.13361324,1.087017189,15072,128,-7.631478027,-105814,40064,9222.65625,128
-3.950822824,-54780,-251387,-18.13043989,1.107499731,15356,128,-7.618568256,-105635,40704,9242.1875,128
-3.951760406,-54793,-251484,-18.13743569,1.089829932,15111,128,-7.624770716,-105721,41344,9261.71875,128
-4.127088085,-57224,-251231,-18.11918892,1.163177629,16128,128,-7.630035595,-105794,41984,9281.25,128
-4.431297115,-61442,-251142,-18.11277009,1.089757811,15110,128,-7.620227053,-105658,42624,9300.78125,128
-4.439230494,-61552,-251367,-18.12899746,1.043095117,14463,128,-7.640276866,-105936,43264,9320.3125,128
-4.126583234,-57217,-251297,-18.12394895,1.039633279,14415,128,-7.638185339,-105907,43904,9339.84375,128
-4.432667426,-61461,-251519,-18.13995995,1.080598364,14983,128,-7.646623569,-106024,44544,9359.375,128
-4.477238593,-62079,-251609,-18.14645089,1.06978012,14833,128,-7.654917557,-106139,45184,9378.90625,128
-4.135670559,-57343,-251800,-18.16022613,1.03393567,14336,128,-7.664437612,-106271,45824,9398.4375,128
-4.490653216,-62265,-251667,-18.15063395,1.043095117,14463,128,-7.664149125,-106267,46464,9417.96875,128
-3.989119409,-55311,-251917,-18.16866436,1.035017495,14351,128,-7.675327978,-106422,47104,9437.5,128
-4.43237894,-61457,-251601,-18.14587392,1.034729008,14347,128,-7.67056795,-106356,47744,9457.03125,128
-4.135742681,-57344,-251505,-18.13895025,1.093868744,15167,128,-7.634579257,-105857,48384,9476.5625,128
-3.985946058,-55267,-251402,-18.13152172,1.090334784,15118,128,-7.624626473,-105719,49024,9496.09375,128
-4.13350691,-57313,-251109,-18.11039008,1.10786034,15361,128,-7.604288173,-105437,49664,9515.625,128
-3.860526545,-53528,-251347,-18.12755503,1.070140728,14838,128,-7.645181137,-106004,50304,9535.15625,128
-4.43461471,-61488,-251566,-18.14334966,0.589882802,8179,128,-7.686290465,-106574,50944,9554.6875,128
-4.100547326,-56856,-251416,-18.13253142,0.581660936,8065,128,-7.688670479,-106607,51584,9574.21875,128
-4.487047134,-62215,-251677,-18.15135517,0.59067614,8190,128,-7.705186332,-106836,52224,9593.75,128
-4.117279544,-57088,-251561,-18.14298906,0.561250515,7782,128,-7.710234846,-106906,52864,9613.28125,128
-4.07638658,-56521,-251037,-18.10519732,0.586060355,8126,128,-7.664077003,-106266,53504,9632.8125,128
-3.554153866,-49280,-246515,-17.77906332,1.855473144,25727,128,-7.431556872,-103042,54144,9652.34375,128
-3.614375426,-50115,-251934,-18.16989042,0.877143249,12162,128,-7.511034907,-104144,54784,9671.875,128
-3.572689125,-49537,-248710,-17.93737029,1.14464237,15871,128,-7.501659095,-104014,55424,9691.40625,128
-3.692555272,-51199,-247393,-17.84238611,1.108653678,15372,128,-7.44605332,-103243,56064,9710.9375,128
-3.6282949,-50308,-246936,-17.80942652,1.177024982,16320,128,-7.422181061,-102912,56704,9730.46875,128
-3.549538082,-49216,-246336,-17.76615355,1.108942164,15376,128,-7.381648705,-102350,57344,9750,128
-2.949558252,-40897,-245630,-17.71523568,1.061702497,14721,128,-7.362969203,-102091,57984,9769.53125,128
-2.641310411,-36623,-245549,-17.70939382,1.051821834,14584,128,-7.37479715,-102255,58624,9789.0625,128
-2.658691723,-36864,-245559,-17.71011504,1.034007792,14337,128,-7.382153557,-102357,59264,9808.59375,128
-2.509904803,-34801,-244756,-17.65220137,1.181424401,16381,128,-7.341332715,-101791,59904,9828.125,128
-2.502332032,-34696,-243462,-17.55887599,1.128487125,15647,128,-7.28623179,-101027,60544,9847.65625,128
-2.365517302,-32799,-242715,-17.50500113,1.116947665,15487,128,-7.22954419,-100241,61184,9867.1875,128
-2.393356251,-33185,-242094,-17.4602136,1.160941858,16097,128,-7.184107564,-99611,61824,9886.71875,128
-2.43713408,-33792,-242444,-17.48545617,1.103172434,15296,128,-7.173072955,-99458,62464,9906.25,128
-1.154162425,-16003,-243331,-17.54942805,1.052110321,14588,128,-7.208701039,-99952,63104,9925.78125,128
-2.497211396,-34625,-243279,-17.54567773,1.037397508,14384,128,-7.22687569,-100204,63744,9945.3125,128
-2.510698141,-34812,-242996,-17.52526731,1.05297578,14600,128,-7.216057446,-100054,64384,9964.84375,128
-2.436629228,-33785,-242362,-17.47954219,1.109735502,15387,128,-7.211946513,-99997,65024,9984.375,128
-1.145868438,-15888,-242205,-17.4682191,1.069058903,14823,128,-7.201849485,-99857,128,10003.90625,128
-0.886807547,-12296,-242124,-17.46237725,1.069563755,14830,128,-7.217283513,-100071,768,10023.4375,128
-2.365084572,-32793,-241948,-17.44968384,1.044249063,14479,128,-7.226298717,-100196,1408,10042.96875,128
