Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
-0.009231849,-1,-302.5092318,-32768,724.609375,23744,0,0
-0.009231849,-1,-302.5092318,-32768,728.515625,23872,0,0
-0.009231849,-1,-302.5092318,-32768,732.421875,24000,0,0
-0.009231849,-1,-302.5092318,-32768,736.328125,24128,0,0
-0.009231849,-1,-302.5092318,-32768,740.234375,24256,0,0
-0.009231849,-1,-302.5092318,-32768,744.140625,24384,0,0
-0.009231849,-1,-302.5092318,-32768,748.046875,24512,0,0
-0.009231849,-1,-302.5092318,-32768,751.953125,24640,0,0
-0.009231849,-1,-302.5092318,-32768,755.859375,24768,0,0
-0.009231849,-1,-302.5092318,-32768,759.765625,24896,0,0
-0.009231849,-1,-302.5092318,-32768,763.671875,25024,0,0
-0.009231849,-1,-302.5092318,-32768,767.578125,25152,0,0
-0.009231849,-1,-302.5092318,-32768,771.484375,25280,0,0
-0.009231849,-1,-302.5092318,-32768,775.390625,25408,0,0
-0.009231849,-1,-302.5092318,-32768,779.296875,25536,0,0
-0.009231849,-1,-302.5092318,-32768,783.203125,25664,0,0
-0.009231849,-1,-302.5092318,-32768,787.109375,25792,0,0
-0.009231849,-1,-302.5092318,-32768,791.015625,25920,0,0
-0.009231849,-1,-302.5092318,-32768,794.921875,26048,0,0
-0.009231849,-1,-302.5092318,-32768,798.828125,26176,0,0
-0.009231849,-1,-302.5092318,-32768,802.734375,26304,0,0
-0.009231849,-1,-302.5092318,-32768,806.640625,26432,0,0
-0.009231849,-1,-302.5092318,-32768,810.546875,26560,0,0
-0.009231849,-1,-302.5092318,-32768,814.453125,26688,0,0
-0.009231849,-1,-302.5092318,-32768,818.359375,26816,0,0
-0.009231849,-1,-302.5092318,-32768,822.265625,26944,0,0
-0.009231849,-1,-302.5092318,-32768,826.171875,27072,0,0
0,0,-0.009231849,-1,830.078125,27200,-0.009231849,-1
0,0,9.444181646,1023,833.984375,27328,-0.009231849,-1
0,0,0,0,837.890625,27456,-0.009231849,-1
-2.363353374,-256,1.77251503,192,841.796875,27584,3.545030061,384
-0.009231849,-1,0,0,845.703125,27712,0.009231849,1
-0.009231849,-1,-302.5092318,-32768,849.609375,27840,0,0
-0.009231849,-1,-302.5092318,-32768,853.515625,27968,0,0
-0.009231849,-1,-302.5092318,-32768,857.421875,28096,0,0
-0.009231849,-1,-302.5092318,-32768,861.328125,28224,0,0
-0.009231849,-1,-302.5092318,-32768,865.234375,28352,0,0
-0.009231849,-1,-302.5092318,-32768,869.140625,28480,0,0
-0.009231849,-1,-302.5092318,-32768,873.046875,28608,0,0
-0.009231849,-1,-302.5092318,-32768,876.953125,28736,0,0
-0.009231849,-1,-302.5092318,-32768,880.859375,28864,0,0
-0.009231849,-1,-302.5092318,-32768,884.765625,28992,0,0
-0.009231849,-1,-302.5092318,-32768,888.671875,29120,0,0
-0.009231849,-1,-302.5092318,-32768,892.578125,29248,0,0
-0.009231849,-1,-302.5092318,-32768,896.484375,29376,0,0
-0.009231849,-1,-302.5092318,-32768,900.390625,29504,0,0
-0.009231849,-1,-302.5092318,-32768,904.296875,29632,0,0
-0.009231849,-1,-302.5092318,-32768,908.203125,29760,0,0
-0.009231849,-1,-302.5092318,-32768,912.109375,29888,0,0
-0.009231849,-1,-302.5092318,-32768,916.015625,30016,0,0
-0.009231849,-1,-302.5092318,-32768,919.921875,30144,0,0
-0.009231849,-1,-302.5092318,-32768,923.828125,30272,0,0
-0.009231849,-1,-302.5092318,-32768,927.734375,30400,0,0
-0.009231849,-1,-302.5092318,-32768,931.640625,30528,0,0
-0.009231849,-1,-302.5092318,-32768,935.546875,30656,0,0
