Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
RAW,CAL,CAL,RAW,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
No Units,mV,mV,No Units,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-60419,-4.357516689,-4.283303533,-59390,0.955178852,13244,128,-26.21996238,-363552,5376,36164.0625,128
-60418,-4.357444567,-4.290732061,-59493,0.950851554,13184,128,-26.23265579,-363728,5440,36166.01563,128
-63551,-4.58340163,-4.278327141,-59321,0.955467338,13248,128,-26.2250109,-363622,5504,36167.96875,128
-59364,-4.281428371,-4.264479788,-59129,1.029392008,14273,128,-26.20020106,-363278,5568,36169.92188,128
-61693,-4.449399644,-4.295275723,-59556,1.015688898,14083,128,-26.22904971,-363678,5632,36171.875,128
-57473,-4.145046371,-4.309844292,-59758,0.890197264,12343,128,-26.22392907,-363607,5696,36173.82813,128
-57440,-4.142666357,-4.269167694,-59194,1.015184047,14076,128,-26.20149925,-363296,5760,36175.78125,128
-59149,-4.26592222,-4.280562911,-59352,1.029175643,14270,128,-26.20561018,-363353,5824,36177.73438,128
-57377,-4.138122694,-4.310493387,-59767,0.923012605,12798,128,-26.23943522,-363822,5888,36179.6875,128
-57860,-4.172957441,-4.316335239,-59848,0.901159752,12495,128,-26.22616484,-363638,5952,36181.64063,128
-57407,-4.140286343,-4.286909614,-59440,0.951933378,13199,128,-26.20553806,-363352,6016,36183.59375,128
-57827,-4.170577427,-4.269239815,-59195,1.023550156,14192,128,-26.20416775,-363333,6080,36185.54688,128
-59364,-4.281428371,-4.273567113,-59255,1.013669492,14055,128,-26.18938281,-363128,6144,36187.5,128
-57352,-4.136319654,-4.231664447,-58674,1.151566047,15967,128,-26.14928319,-362572,6208,36189.45313,128
-58372,-4.209883715,-4.245944529,-58872,1.035017495,14351,128,-26.16226508,-362752,6272,36191.40625,128
-57351,-4.136247532,-4.253805787,-58981,1.024704102,14208,128,-26.16911664,-362847,6336,36193.35938,128
-57470,-4.144830006,-4.255320341,-59002,1.013453128,14052,128,-26.16370751,-362772,6400,36195.3125,128
-58114,-4.191276335,-4.268590721,-59186,1.033863549,14335,128,-26.18714704,-363097,6464,36197.26563,128
-57345,-4.135814802,-4.295347845,-59557,0.961164947,13327,128,-26.19630649,-363224,6528,36199.21875,128
-57440,-4.142666357,-4.298881805,-59606,0.969242569,13439,128,-26.20344653,-363323,6592,36201.17188,128
-65536,-4.726563063,-4.262532504,-59102,0.998091221,13839,128,-26.185344,-363072,6656,36203.125,128
-65529,-4.726058212,-4.24154511,-58811,1.031411413,14301,128,-26.16075053,-362731,6720,36205.07813,128
-57679,-4.159903426,-4.234693555,-58716,1.173491022,16271,128,-26.16486146,-362788,6784,36207.03125,128
-65482,-4.722668495,-4.249694854,-58924,1.033647184,14332,128,-26.16926088,-362849,6848,36208.98438,128
-57346,-4.135886924,-4.220341351,-58517,1.167721292,16191,128,-26.12656488,-362257,6912,36210.9375,128
-58169,-4.195243024,-4.207575823,-58340,1.052326685,14591,128,-26.09007133,-361751,6976,36212.89063,128
-65285,-4.708460535,-4.25438276,-58989,1.14464237,15871,128,-26.1196412,-362161,7040,36214.84375,128
-58056,-4.18709328,-4.260513098,-59074,1.144065397,15863,128,-26.1169727,-362124,7104,36216.79688,128
-65505,-4.724327293,-4.252363354,-58961,1.181568644,16383,128,-26.12360789,-362216,7168,36218.75,128
-64578,-4.657470543,-4.289073263,-59470,1.015472533,14080,128,-26.15750505,-362686,7232,36220.70313,128
-65025,-4.689708911,-4.239814191,-58787,1.153657574,15996,128,-26.13788797,-362414,7296,36222.65625,128
-65057,-4.692016803,-4.222793486,-58551,1.177024982,16320,128,-26.12836792,-362282,7360,36224.60938,128
-65053,-4.691728317,-4.188607834,-58077,1.050090915,14560,128,-26.09973563,-361885,7424,36226.5625,128
-61444,-4.431441358,-4.124419585,-57187,1.163393994,16131,128,-26.01412726,-360698,7488,36228.51563,128
-65497,-4.72375032,-4.086916338,-56667,0.017164948,238,128,-25.97922039,-360214,7552,36230.46875,128
-65535,-4.726490942,-4.056048281,-56239,0.007500649,104,128,-25.95397782,-359864,7616,36232.42188,128
-65410,-4.717475738,-3.997413397,-55426,0.036782031,510,128,-25.92700433,-359490,7680,36234.375,128
-62368,-4.498081743,-3.971305367,-55064,0.006346703,88,128,-25.86108516,-358576,7744,36236.32813,128
-65529,-4.726058212,-3.891178237,-53953,0.014135839,196,128,-25.79732964,-357692,7808,36238.28125,128
-61472,-4.433460764,-3.865430816,-53596,0.295265948,4094,128,-25.72679469,-356714,7872,36240.23438,128
-63730,-4.596311402,-3.842784624,-53282,0.585699747,8121,128,-25.64984091,-355647,7936,36242.1875,128
-61412,-4.429133466,-3.82619665,-53052,0.554038352,7682,128,-25.57836838,-354656,8000,36244.14063,128
-61435,-4.430792264,-3.814368703,-52888,0.536007945,7432,128,-25.46614712,-353100,8064,36246.09375,128
-61182,-4.412545492,-3.707051719,-51400,0.006707311,93,128,-25.27661148,-350472,8128,36248.04688,128
-60935,-4.394731449,-3.697098934,-51262,0.008149744,113,128,-25.23254517,-349861,8192,36250,128
