Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
6.231498154,675,0,0,832.03125,27264,-6.517685476,-706
6.305352947,683,-0.147709586,-16,835.9375,27392,-6.351512192,-688
6.26842555,679,0.590838343,64,839.84375,27520,-6.453062532,-699
6.203802606,672,0.600070193,65,843.75,27648,-6.517685476,-706
6.203802606,672,-0.147709586,-16,847.65625,27776,-6.499221778,-704
6.259193701,678,0.655461287,71,851.5625,27904,-6.453062532,-699
6.26842555,679,-0.461592456,-50,855.46875,28032,-6.406903287,-694
6.231498154,675,0.036927396,4,859.375,28160,-6.462294382,-700
6.16687521,668,-0.600070193,-65,863.28125,28288,-6.563844722,-711
0.018463698,2,2.326425977,252,867.1875,28416,-184.3692587,-19971
6.240730003,676,1.77251503,192,882.8125,28928,-6.48075808,-702
6.176107059,669,-0.590838343,-64,886.71875,29056,-6.517685476,-706
6.185338908,670,0.600070193,65,890.625,29184,-6.499221778,-704
6.26842555,679,0.590838343,64,894.53125,29312,-6.379207739,-691
6.222266305,674,0.655461287,71,898.4375,29440,-6.471526231,-701
6.26842555,679,0.618533891,67,902.34375,29568,-6.434598834,-697
6.231498154,675,-0.046159246,-5,906.25,29696,-6.517685476,-706
6.305352947,683,-0.535447249,-58,910.15625,29824,-6.425366985,-696
6.314584796,684,0.618533891,67,914.0625,29952,-6.379207739,-691
6.26842555,679,0.646229438,70,917.96875,30080,-6.443830683,-698
6.305352947,683,0.609302042,66,921.875,30208,-6.406903287,-694
6.286889248,681,-0.009231849,-1,925.78125,30336,-6.508453627,-705
6.342280343,687,-0.553910947,-60,929.6875,30464,-6.425366985,-696
6.406903287,694,-0.433896908,-47,933.59375,30592,-6.314584796,-684
6.296121097,682,-0.452360607,-49,937.5,30720,-6.443830683,-698
6.351512192,688,0.600070193,65,941.40625,30848,-6.379207739,-691
